review_ID,business_ID,business_name,business_category,review_live_days,review_message,review_rating,review_status,review_warmup_prior,review_notes,review_created_date,review_removed_date,cleaned_review
f6a7b9d9-9f13-4cac-ad61-fa4153f37734,50e12c57-fc67-421e-bdff-ffb28b9d50b1,Elite Decking Werribee,LG,132.0,Frank and his team created a stunning deck with a covered patio and pergola in our Taylors Hill backyard. Highly recommend them for decking projects!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Edited on August 9 2024)",2024-07-11T00:00:00.000Z,,frank team created stunning deck covered patio pergola taylor hill backyard highly recommend decking project
f7e66bbb-3f23-4209-8684-d46d904caec6,78c25246-165f-4a8d-9948-87037b2c8a6e,La Luna Dining,Other,132.0,What a perfect spot to celebrate important events! I got invited here and it was AMAZING!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,perfect spot celebrate important event got invited amazing
febc75ae-1a79-4c66-b891-68b31aabf69d,63639f29-3fe7-4c4e-8a0d-d0e241098c60,Sturt Street Gardens,Other,1.0,It's a pretty amazing park!,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:06.000Z,pretty amazing park
859daa88-91f3-48b2-8555-5a0b2e0d05ab,b68c7b8d-9303-43b2-8003-fa6e03374220,Ken Fletcher Park,Other,132.0,It is a nice park with playgrounds for kids.,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 13/07/24 10:21am PHT",2024-07-11T00:00:00.000Z,,nice park playground kid
86088548-c2c9-45b4-884f-433b752e3300,95d6fbe4-7bf7-4b4d-808b-22c8a2b666b6,A1 Fencing Townsville,LG,1.0,"These guys nailed our timber fencing project, delivering quality workmanship and staying within our budget. Their attention to detail made our property stand out. Highly recommended!",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 30/07/24 11:23AM PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:38.000Z,guy nailed timber fencing project delivering quality workmanship staying within budget attention detail made property stand highly recommended
894cc2be-6776-4568-91de-d0be34d3e78f,87c80a59-d3d4-412b-aa6f-a41e5041780e,reston Road Park,Other,132.0,Nice park perfect place for a walk also like their bike paths,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 13/07/24 10:21am PHT",2024-07-11T00:00:00.000Z,,nice park perfect place walk also like bike path
8f34c63e-6e8a-4aa2-8aae-31a2dc02c6ea,51a29002-90d4-49d9-ace3-f82e960c7149,Kwik Kebabs,Other,1.0,It was ok I guess? Nice food and quite affordable,3.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:41.000Z,ok guess nice food quite affordable
91e9ff86-dcf3-4e38-ba94-2fd3cabf1e8a,fc29d5fc-bcca-414d-ba46-a6e40f5946b2,Boathouse,Other,132.0,"Boathouse offers a lovely afternoon setting with table service that elevates the dining experience. Eggs Benny and prawn dishes are highlights, though the omelette could use more flavor. Will give them 4-stars for now",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,boathouse offer lovely afternoon setting table service elevates dining experience egg benny prawn dish highlight though omelette could use flavor give star
9992c78c-2057-4ec8-bc1b-36f083a860b3,eabd245f-5d75-4a1e-a5ea-c677b4345b46,The Boardwalk Bendigo,Other,1.0,"I had an amazing experience here the meals are beautifully presented and delicious, offering something for everyone, including vegans.They are also pet-friendly which is a plus;.",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 13/07/24 10:21am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:44.000Z,amazing experience meal beautifully presented delicious offering something everyone including vegansthey also petfriendly plus
9b7ecdc1-12d0-4ef2-af33-be3e106c9ffe,f16b609a-c696-4212-bb84-70c23cacdc25,Rules Club Wagga Wagga,Other,132.0,"I had a fantastic dinner and experience, especially enjoyed during pokies nights. The bistro provides a cozy setting for a memorable evening. Highly recommend for a fun night out!",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,fantastic dinner experience especially enjoyed poky night bistro provides cozy setting memorable evening highly recommend fun night
9d6ed6c6-cb5f-4e1c-aea4-a64417959a15,81aadaca-c6f2-4a91-ab7e-6b377562341e,Lifestyle Fencing Geelong,LG,1.0,Exceptional service from Paul and his team. He's expertise in installing our timber fence and sliding gate exceeded expectations. Looking forward to their boundary fence replacement highly recommended!,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Edited on August 8 2024)",2024-07-11T00:00:00.000Z,2024-11-18T05:23:48.000Z,exceptional service paul team he expertise installing timber fence sliding gate exceeded expectation looking forward boundary fence replacement highly recommended
a02732a1-fd6a-456c-b4e8-9167803a6eca,9c8e1c20-0887-4023-8396-2927dfad9489,A1 Bathroom Renovations Bendigo,LG,132.0,"Ben and his team did an amazing job on our tiling, sleek cabinetry, and high-quality fixtures. Highly recommend A1 Bathroom Renovations Bendigo for their service!",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Edited on August 9 2024)",2024-07-11T00:00:00.000Z,,ben team amazing job tiling sleek cabinetry highquality fixture highly recommend bathroom renovation bendigo service
a39309a9-bffc-4f26-b5b0-e264f908068d,9ca67732-c621-40bd-8785-37db1326d8d8,The Good Guys Macgregor,Other,132.0,I am quite satisfied with their service and professionalism. I got a new washing machine and I got the best deal out of it. Will probably go back here again to get a new fridge.,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,quite satisfied service professionalism got new washing machine got best deal probably go back get new fridge
a6554737-1a2c-49aa-8a9e-873f0dcff7b5,717c63b2-2067-4f6e-928e-eecd3e543aa8,Traditions by Townsville Dosa,Other,132.0,Authentic Indian food! I love this place the food was amazing with excellent service 4-stars for now.,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,authentic indian food love place food amazing excellent service star
a92baf85-1e46-4786-b1fa-3fda6d63cdc7,7d4b3ccd-ee98-451e-a4bd-018444a33824,Subway,Other,132.0,"Feeling a bit let down by Subway lately. The franchise seems to prioritize saving pennies over serving quality. Veggie options are sparse, and the avocado? More brown than green.",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,feeling bit let subway lately franchise seems prioritize saving penny serving quality veggie option sparse avocado brown green
aa1220ff-568d-4a46-a2fd-7e39586726e1,4658c992-6072-4cce-ab65-4e76799148a8,Mowbray Park,Other,1.0,It's a lovely park I always go here for a jog whenever I have free time,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:09.000Z,lovely park always go jog whenever free time
03405fdc-3828-46a9-91f5-17af8725c2cc,3ac86586-04e3-4dc4-a103-b2ec8132cffd,Lifestyle Fencing Hobart,LG,1.0,"Great experience with these guys. Their expertise and guidance helped us select the perfect option for our property, resulting in a stunning, high quality fence. The team's efficiency and friendly demeanor made the entire process seamless. Highly recommend them!",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Can't Edit Review)",2024-07-11T00:00:00.000Z,2024-11-18T05:23:23.000Z,great experience guy expertise guidance helped u select perfect option property resulting stunning high quality fence team efficiency friendly demeanor made entire process seamless highly recommend
09ee9888-24f0-47b5-8868-bedc01584884,d2de3617-ae5b-4bfb-8d5d-e2361b86cd6c,Elite Fencing Albury,LG,132.0,They did an excellent job with our timber and Colorbond fencing and delivered great results. Highly recommend!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Edited on August 9 2024)",2024-07-11T00:00:00.000Z,,excellent job timber colorbond fencing delivered great result highly recommend
0ebf99a9-983e-4625-9f69-c61c97705234,ffb37aea-bfa7-47b7-88bb-3117f6c0c745,Mulbeam Park,Other,132.0,Lovely park!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,lovely park
b8cb5b2a-49b8-4425-9194-c5f91c8a0977,1738500b-998e-44ea-967a-78f9f79a563c,A1 Roofers Rockhampton,LG,132.0,Exemplary service from A1 Roofers Rockhampton! They replaced my gutters efficiently and identified the need for roof improvements. Their team is responsive and professional making sure that I get what I pay for. Highly recommend for roofing needs!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 30/07/24 11:23AM PHT",2024-07-11T00:00:00.000Z,,exemplary service roofer rockhampton replaced gutter efficiently identified need roof improvement team responsive professional making sure get pay highly recommend roofing need
d2ddb214-81bd-4863-b950-03f1d5d1210f,c44b9ad7-49e2-4f4d-80e4-3c7c79fd8551,Byblós,Other,1.0,"Authentic Lebanese cuisine with a focus on dips and skewers, set against the picturesque backdrop of the river. I love their cocktails perfect to spend your evening!",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:12.000Z,authentic lebanese cuisine focus dip skewer set picturesque backdrop river love cocktail perfect spend evening
d3591472-f8d8-4eba-af43-f1a0ea8896bc,36ecd83b-b619-4000-8a48-9bb07e419424,Precision Concreters Wagga,LG,132.0,Got my new driveway from these guys. I'm thrilled with the results and can't wait to hire them for our next project!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 30/07/24 11:23AM PHT (Edited on August 9 2024)",2024-07-11T00:00:00.000Z,,got new driveway guy im thrilled result cant wait hire next project
d4735c61-5bd8-4451-bee5-9234f41c0458,f87e3627-b2e0-476e-b0dc-b760066f34ce,Spencer's Hobart,Other,132.0,"The restaurant offers a pleasant atmosphere with a good choice of meals, including eggs Benedict. Sometimes the noise level can get high and parking might be challenging though.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,restaurant offer pleasant atmosphere good choice meal including egg benedict sometimes noise level get high parking might challenging though
d4ddcc97-db5c-4cfa-8c31-e386d70c4234,460cb920-d77e-4377-8be6-ae2218f2c554,McDonald's Westfield Chermside,Other,132.0,"My recent visit to earlier was disappointing. The cheeseburger was overcooked, and the chips were soggy. I hope they do something about this.",2.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-11T00:00:00.000Z,,recent visit earlier disappointing cheeseburger overcooked chip soggy hope something
d7a57496-7d7a-48ab-a444-decdc22dca0f,06d4bdfe-dec3-447d-8dbe-7bd4136ee35b,"Hi Sushi & Hi Dumplings Leopold 
",Other,1.0,"Just visited this place recently and had a mixed experience. The robot dish was intriguing but lacked flavor. Fried rice was decent, though not memorable. It was ok but still needs a little bit of improvement.",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 13/07/24 10:21am PHT",2024-07-11T00:00:00.000Z,2024-11-18T05:23:18.000Z,visited place recently mixed experience robot dish intriguing lacked flavor fried rice decent though memorable ok still need little bit improvement
c6ed2166-e47b-46ce-b902-b62aba39dc89,160325a8-5240-4366-9397-cc4bf570d9eb,Dutton Park,Other,130.0,It's an amazing park very spacious! Clean and well-maintained,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,amazing park spacious clean wellmaintained
ee221d68-2c84-41fd-9655-9ea9796f2b5c,cdaf0b0a-3ca0-44db-aea9-7635e4374983,Mama de Luna,Other,1.0,Perfect place for breakfast! I recently had tacos here and I like it,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:32.000Z,perfect place breakfast recently taco like
f4f571ec-55e7-4905-ade3-783ec047e6f9,c6e43c6f-8c42-407b-b19d-c33b0fe6ca90,Da Sette Soldi,Other,1.0,"Authentic Italian cuisine with a pleasant atmosphere. The dining experience is good, but some dishes, like the lasagna and fettuccine, could be better.",3.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:34.000Z,authentic italian cuisine pleasant atmosphere dining experience good dish like lasagna fettuccine could better
f7f82b46-6336-4e81-9623-f73edfec23e7,da5c04d9-b664-48ee-b155-4795baa41610,Brisbane Quarter,Other,1.0,"Brisbane Quarter has a nice design and decent bar with good drinks. However, the prices are a bit high for what you get. It's an okay spot for a night out.",3.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:36.000Z,brisbane quarter nice design decent bar good drink however price bit high get okay spot night
fa66e98f-4902-4ffd-9970-a0169391f4c4,d4a9efba-38d0-443f-ae3b-a91c3869e33c,Simpsons PlayGround Reserve,Other,1.0,This park is perfect for kids with great river views and BBQ facilities. Highly recommend!,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:38.000Z,park perfect kid great river view bbq facility highly recommend
36fcc858-85e5-442a-9b68-8c6749cd6c44,17fc03d8-b4fb-453a-b970-1f0ba4ae293c,Bake N Grill Southbank - VietNamese Street Food,Other,130.0,Bake N Grill Southbank delivers the best pork banh mi with fresh ingredients and crispy pork that’s perfectly cooked. The salad is always fresh and the flavors are spot on. Highly recommend this spot for delicious Vietnamese street food!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,bake n grill southbank delivers best pork banh mi fresh ingredient crispy pork thats perfectly cooked salad always fresh flavor spot highly recommend spot delicious vietnamese street food
39f16c72-ccc6-45ec-99e4-41f45520d59f,06b7e95e-8c3b-44f1-bd11-72793a1d5d55,Hong's Chicken n beer,Other,130.0,One of my go to resto for good food. A MUST TRY!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,one go resto good food must try
41f6e645-aeae-4554-b7c1-e2115aebdc17,224a8c33-d7df-4052-bf35-d573609085db,Ho Choi,Other,130.0,Ho Choi offers great value with generous servings and delicious honey pepper dishes. The spring rolls and lemon chicken were tasty highlights. Definitely a solid spot for a satisfying meal.,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,ho choi offer great value generous serving delicious honey pepper dish spring roll lemon chicken tasty highlight definitely solid spot satisfying meal
49a55215-ed69-42f1-95d5-8633f62494bf,8865cbb3-7b5d-400f-b9fd-b8014282ca59,Post Office Square (Park),Other,130.0,"Nice park,very spacious there is also a food court kinda bummed out about the smokers though.",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,nice parkvery spacious also food court kinda bummed smoker though
4c18cec1-ce4f-4497-be6a-0682d5b4d424,1bc89a8d-575c-44cc-a2d5-2de8ed4b7833,Wynnum Foreshore,Other,1.0,Big spacious park great place for a jog and picnics! Well-maintained and clean 4-stars for now,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:09.000Z,big spacious park great place jog picnic wellmaintained clean star
515f50b0-c629-4f5c-b59d-820fa5ebf633,010ead35-0e7e-4ae9-81ed-a3247d02865a,Minnippi Parkland,Other,130.0,It's a nice open space park with plenty of things to do. There are also exercise equipment which makes it a plus!,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,nice open space park plenty thing also exercise equipment make plus
56c619dc-1f24-430b-a54c-33d913a0fe8a,777ba104-6b95-48e7-8172-5ad059944c10,King Edward Park,Other,130.0,It's a nice park plenty of green space. I recently went here earlier to have a quick run and I like it here,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,nice park plenty green space recently went earlier quick run like
59520ca6-b7c7-47f9-a4e7-083e17cc2357,d584d233-0183-4e5d-a52d-e5ce7f14e436,Xi’an Famous Food Australia,Other,1.0,Awesome and authentic food as usual. Definitely recommend.,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:14.000Z,awesome authentic food usual definitely recommend
6be52fc1-4b44-4c22-9300-3cee0cc9c6e3,5742aeee-160b-417e-811a-f3f9c4c2ac6d,El Camino Cantina South Bank,Other,130.0,This place is a blast! Taco Tuesday is a must with delicious wings and bottomless corn chips. The lively atmosphere and friendly staff make it a top spot for a fun night out.,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,place blast taco tuesday must delicious wing bottomless corn chip lively atmosphere friendly staff make top spot fun night
70712cad-02db-44b0-8989-ba18beab1693,2484fcbd-d22b-4b74-bdd1-15b44d0a6dc3,Star Seafood & Burger,Other,1.0,"Star Seafood & Burger was a bit of a letdown. The prices were high for what we got, and the food seemed overcooked and greasy. It didn't feel like good value for money. I am disappointed!",2.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:18.000Z,star seafood burger bit letdown price high got food seemed overcooked greasy didnt feel like good value money disappointed
7234c4df-973b-4c0b-a3c3-2209f9f1d67a,d8cf0cb1-38a9-4a88-8fc2-62601883fe66,Punjabi Brothers - Indian Cuisine,Other,1.0,"This place offers delicious butter chicken and garlic naan at a reasonable price. Their takeaway and delivery services are prompt, making it a reliable option for Indian food cravings.",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:42.000Z,place offer delicious butter chicken garlic naan reasonable price takeaway delivery service prompt making reliable option indian food craving
8128e0ad-cf2f-4d6e-bf69-68a07f475e58,7852115e-3990-4727-9e61-0ff12ba0cefe,Feast on Fish,Other,1.0,"Feast on Fish offers an exceptional seafood experience. The fresh snapper and grilled options are delicious, and the seafood salad is a must-try.",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:44.000Z,feast fish offer exceptional seafood experience fresh snapper grilled option delicious seafood salad musttry
09405f52-993b-486c-99f4-0355a875c294,b28a08f0-5fa7-4c37-a2e5-800a328512dd,Alfresco Italian Restaurant,Other,130.0,It's a nice restaurant,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,nice restaurant
10c430f5-7ea4-4cbc-afca-ad4c08146292,26d7ca91-1692-463c-a883-498fd08a6424,TREASURE HOUSE,Other,130.0,"I love this place it provides great value with reasonable prices and generous portion sizes. The prawns were particularly tasty, making for a delightful dining experience.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,love place provides great value reasonable price generous portion size prawn particularly tasty making delightful dining experience
1700065f-350c-4d59-9690-fe7f3b4c9488,9bd2b09f-7fe8-44eb-837e-3baac4478ef9,C.B. Mott Park,Other,130.0,Amazing park with complete exercise equipment perfect for runners,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,amazing park complete exercise equipment perfect runner
17e59a6d-fc92-4e4b-8ae0-41711c6f1efa,db468bbc-09d4-482a-9b28-a3d9b8e52f72,Story Bridge,Other,130.0,"The Story Bridge is an absolute gem in Brisbane. Walking across at night with the lights twinkling is simply magical. It’s a true landmark with stunning views, especially during a climb. A must-visit for both locals and tourists!",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,story bridge absolute gem brisbane walking across night light twinkling simply magical true landmark stunning view especially climb mustvisit local tourist
2502951b-af54-48ce-843a-a97364f5795a,92588175-9bb5-4044-9fd7-aba0980fecb9,Ramona Trattoria,Other,1.0,Ramona Trattoria serves delightful dishes like zucchini flowers and wild boar ragu. Their seafood pasta and focaccia are also top-notch. A great spot for a satisfying Italian meal!,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:26.000Z,ramona trattoria serf delightful dish like zucchini flower wild boar ragu seafood pasta focaccia also topnotch great spot satisfying italian meal
2719b6bb-e6e8-4704-97c4-03b4c74feda9,ffabff2b-59aa-4a8e-b84c-6cd22853ca24,Domino's Pizza West End,Other,1.0,"This branch is a hit or miss. The garlic bread was okay, but the pepperoni topping lacked flavor.",3.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:27.000Z,branch hit miss garlic bread okay pepperoni topping lacked flavor
293f7235-04da-4aed-9c56-8cea2858dfdf,b20f62d6-7fbb-4902-a902-329d2b4c632e,Queensland Museum Kurilpa | Brisbane,Other,130.0,"Queensland Museum Kurilpa is a fantastic place for all ages! From the mummies to the sea monsters, the exhibits are fascinating and well-curated. Perfect for school holidays or a weekend visit.",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,queensland museum kurilpa fantastic place age mummy sea monster exhibit fascinating wellcurated perfect school holiday weekend visit
8f44d6a8-7807-4604-822b-83b1bc00a118,13818917-773e-44bb-8cf6-2b81757edd4b,Hungry Jack's Burgers Annerley,Other,1.0,"Hungry Jack's Burgers Annerley has a frustratingly slow service, with a 30-minute wait time. The carpark and drive-thru window are convenient, but the chips and onion rings were disappointing. Not worth the hassle.",2.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),not visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,2024-11-18T05:24:46.000Z,hungry jack burger annerley frustratingly slow service minute wait time carpark drivethru window convenient chip onion ring disappointing worth hassle
8fce90ab-c090-47b8-903b-48554e32dd1f,48e14ce2-c56b-4ea8-a6b7-f744672321e0,Vici Italian Southbank,Other,130.0,Pizza and the carbonaras are delicious! I love the place it is very classy and the service is exceptional. I had a great experience here and will give them 5-stars,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,pizza carbonara delicious love place classy service exceptional great experience give star
954287a7-0abd-42b8-90c0-0c762acadac9,7d4b3ccd-ee98-451e-a4bd-018444a33824,Subway,Other,130.0,"It could do better, hopefully",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,could better hopefully
991f2c47-5d24-4e2f-8964-58c2566a45e6,dda8e3af-b1cf-4dae-970b-c09e33880ab7,Pepe's Mexican Restaurant at Bayside,Other,130.0,One of the authentic mexican restaurants I have ever been to. Tacos and Burritos are awesome. I highly recommend these guys,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,one authentic mexican restaurant ever taco burrito awesome highly recommend guy
a5048082-9c38-4e32-8396-899565247059,578d21bf-a52b-4c8c-8c6a-8acdb13a2a15,BlockHouse Coffee,Other,130.0,"Last night was amazing this cafe has a wonderful atmosphere, and the dinner options are delightful. The chef's hash is a standout. A great spot for a relaxing meal.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:04am PHT",2024-07-13T00:00:00.000Z,,last night amazing cafe wonderful atmosphere dinner option delightful chef hash standout great spot relaxing meal
ad05fa93-ef24-466c-8eea-e64aa145f0e7,fcbaf1b8-3661-48c1-8723-2ac30c329a76,Yim Thai Middle Park,Other,130.0,One of the best Thai restaurants I have ever been to. Soup was delicious and perfect,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-13T00:00:00.000Z,,one best thai restaurant ever soup delicious perfect
85c12df6-815d-4a58-936d-8016afaf0c70,e8aa5135-3c8e-4203-b1de-17149ac3778f,Piato Restaurant,Other,1.0,AMAZING! The food is astonishing it was great and it was very delicious the only thing I don't like it here is the long wait,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), not visible as of 17/08/24 8:16am PHT",2024-07-18T00:00:00.000Z,2024-11-18T05:24:57.000Z,amazing food astonishing great delicious thing dont like long wait
8b02e305-20cc-4a74-99c8-ea02bf4b63c1,ad9dfdc9-2ebb-48f9-b281-b8d2fefaafdf,The Walnut Restaurant & Lounge Bar,Other,125.0,"I had a delightful dining experience. The entrees are tasty, especially the spaghetti. Perfect spot near the botanical gardens.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh), visible as of 17/08/24 8:16am PHT",2024-07-18T00:00:00.000Z,,delightful dining experience entree tasty especially spaghetti perfect spot near botanical garden
